X (m),Y (m),Z (m)
-0.6271145159901625,-0.36038924866872835,0.8512795587614264
-0.6459179122305977,-0.37119515679351667,0.750438509151922
-0.655281845806703,-0.3765764083831856,0.6478587278778634
-0.6550993337067628,-0.3764715225977456,0.5447121897138116
-0.6453724611328946,-0.3708816977580862,0.4421773446360705
-0.6262123576776011,-0.35987079765515095,0.3414256540228191
-0.5978379276673362,-0.34356462190564363,0.243608206699034
-0.5605733491789247,-0.3221494686904593,0.1498425677379837
-0.5148443703025916,-0.2958700062965631,0.06120001027184163
-0.4611734449668192,-0.26502647777996635,-0.021306723811932243
-0.40017376389827514,-0.22997127068654688,-0.09673499445428563
-0.3325422489131371,-0.19110489102168182,-0.16422303309436245
-0.259051590580088,-0.14887138746611542,-0.2229997883818035
-0.18054142022473996,-0.1037532781164324,-0.27239373544424234
-0.09790871713541105,-0.05626603771216701,-0.31184054806403494
-0.012097560567990516,-0.006952208333016758,-0.3408895461095508
0.07591165636667828,0.04362479914850993,-0.359208844559075
0.16511342770148119,0.09488714204055936,-0.36658914528968456
0.25448862252628995,0.14624914768904498,-0.36294612830988116
0.3430161285662955,0.1971240047921365,-0.348321415116129
0.9693422609697382,0.557060186339572,0.3620833806942998
0.9885771612418508,0.5681140705673023,0.4628161107373425
0.9983801580074947,0.573747642345647,0.5653413113972474
0.998639251954703,0.573896538074558,0.6684876314833811
0.9893514829331749,0.5685590566192098,0.7710766235109828
0.9706229637740166,0.5577961787454773,0.8719362074725621
0.9426676679498436,0.5417308704142254,0.9699140618608246
0.9058049849262451,0.5205466778942798,1.0638907889505798
0.8604560711347295,0.4944856307449205,1.1527927039261938
0.8071390382573189,0.4638454766263428,1.235604101738703
0.7464630337966768,0.4289762795303944,1.311378861543659
0.6791212815612937,0.39027642029682813,1.379251256138908
0.6058831615782523,0.34818804510920515,1.4384458429044071
0.527585419920611,0.30319201397141204,1.4882863232400014
0.44512260887721494,0.2558024068784915,1.528203269282034
0.3594368666860478,0.20656065044882288,1.5577406296209801
0.2715071535977588,0.15602933212092368,1.57656093969224
0.18233806724741702,0.10478577258772234,1.5844491773113347
0.09294836511895693,0.05341542990328913,1.581315219303984
0.004359325233241458,0.002505210620152902,1.5671948711640544
-0.08241692196102762,-0.04736323562248687,1.5422494579755193
-0.16638895718531804,-0.09562016145027422,1.5067639812721583
-0.24659739930399865,-0.14171423112174383,1.4611438628928868
-0.32212586626105005,-0.18511881954332587,1.405910313034188
-0.39211144475196424,-0.22533802896501073,1.341694375419687
-0.45575454901475443,-0.2619123546158816,1.2692297176208511
-0.5123280561033159,-0.2944239345495878,1.1893442488994532
-0.5611856132725686,-0.32250132372023277,1.102950661338014
-0.6017690225634417,-0.3458237377448233,1.0110360023258744
-0.633614618218767,-0.3641247178672653,0.9146503975353342
-0.6563585640680503,-0.37719517525166113,0.8148950532279226
-0.6697410103584622,-0.384885779823836,0.7129096749645588
-0.673609062540224,-0.38710866636856156,0.6098594464609246
-0.6679185280879918,-0.38383843839030246,0.5069217173547268
-0.6527344214007923,-0.3751124582683696,0.4052725519772084
-0.6282302210120226,-0.3610304203914547,0.306073292809295
-0.5946858875958994,-0.34175321214848736,0.21045729213499398
-0.5524846654146426,-0.3175010757890035,0.11951696348300356
-0.5021087037498932,-0.2885510921537842,0.03429130079391164
-0.4441335483435321,-0.2552340150241599,-0.04424599209341465
-0.3792215657832391,-0.2179304922575644,-0.11519762601552408
-0.30811437595923596,-0.177066716882894,-0.1777529780198457
-0.23162437905144806,-0.1331095578419391,-0.23119735273802833
-0.15062547385132086,-0.08656122600820221,-0.2749201477859189
-0.06604307346153995,-0.03795353642388252,-0.30842182990040273
0.02115646755564578,0.012158167690991616,-0.331319642110702
0.10997689378658544,0.06320135973903965,-0.343351976739652
0.19940343119183795,0.1145928708662202,-0.3443813642733871
0.28841438090722527,0.16574555267038626,-0.3343960439515722
0.3759927921610602,0.21607498537620734,-0.31351009813417857
0.9631917412802733,0.5535256147210075,0.4400401123607495
0.9770106569354562,0.5614670488664516,0.5419480308006392
0.9813198534482017,0.5639434515871609,0.6449749734025729
0.9760700982158586,0.5609265299633778,0.7479438565704465
0.9613213697315414,0.5524507523474035,0.8496782600376276
0.9372421723293974,0.538612954562412,0.949015867477373
0.9041076110213158,0.5195712335524413,1.044821745975627
0.8622962484200929,0.49554314112361475,1.1360013126481197
0.8122857796587276,0.4668031984131161,1.2215128402580768
0.7546475747199229,0.43367975948312676,1.3003793589577533
0.6900401505297278,0.3965512598731903,1.37169981817631
0.6192016473966878,0.35584189297131785,1.4346593811293817
0.5429413957532583,0.31201676360133396,1.4885387343354817
0.4621306695495069,0.2655765741967545,1.5327223057779518
0.3776927319416665,0.2170519042717102,1.5667052978198943
0.29059228700361334,0.16699714854599626,1.590099454520981
0.20182445797554735,0.11598418298121788,1.6026374974644975
0.11240341797346953,0.06459583109361677,1.6041761794152707
0.02335080305368529,0.013419205191003989,1.5946979209204106
-0.06431595998684356,-0.036961001389784615,1.5743110111546919
-0.14959527771932582,-0.08596919440867044,1.5432483707159161
-0.23151283329561784,-0.13304545489086567,1.5018648905053247
-0.3091327180255587,-0.17765193620538128,1.4506333770963766
-0.38156812414081426,-0.21927900896684277,1.3901391509160814
